date;RealP1;RealP2;RealP3;AppP1;AppP2;AppP3;Irms1;Irms2;Irms3;Vrms1;Vrms2;Vrms3;PowerF1;PowerF2;PowerF3;Appareil
2019-08-03T13:38:24.298Z;-4.76;36.51;1099.71;-4.76;67.12;1186.21;0.16;0.26;4.54;261.69;262.50;261.16;0.094;0.536;0.926;Climatiseur1
2019-08-03T13:38:26.354Z;-6.49;35.51;1111.46;-6.49;62.67;1195.90;0.20;0.24;4.56;261.51;262.96;262.29;0.117;0.558;0.929;Climatiseur1
2019-08-03T13:38:28.408Z;-6.46;39.42;1112.74;-6.46;63.92;1197.46;0.20;0.24;4.55;261.61;261.93;262.94;0.114;0.610;0.929;Climatiseur1
2019-08-03T13:38:30.462Z;-3.54;36.94;1117.08;-3.54;62.06;1203.10;0.18;0.24;4.58;262.45;261.20;262.57;0.064;0.580;0.928;Climatiseur1
2019-08-03T13:38:32.517Z;-4.01;42.37;1106.64;-4.01;69.61;1188.68;0.18;0.27;4.54;262.70;261.51;261.55;0.083;0.603;0.930;Climatiseur1
2019-08-03T13:38:34.572Z;-5.95;37.81;1102.07;-5.95;68.30;1187.73;0.20;0.26;4.55;262.42;262.72;260.99;0.094;0.542;0.928;Climatiseur1
2019-08-03T13:38:36.627Z;-7.67;41.82;1100.24;-7.67;68.29;1186.72;0.20;0.26;4.53;261.34;262.79;261.88;0.137;0.600;0.927;Climatiseur1
2019-08-03T13:38:38.682Z;-10.00;40.93;1117.20;-10.00;65.72;1203.34;0.22;0.25;4.58;261.38;261.89;262.83;0.155;0.609;0.928;Climatiseur1
2019-08-03T13:38:40.736Z;-2.74;35.74;1115.21;-2.74;62.69;1200.01;0.19;0.24;4.57;262.48;261.38;262.59;0.040;0.558;0.929;Climatiseur1
2019-08-03T13:38:42.792Z;-3.95;37.47;1108.68;-3.95;65.01;1192.39;0.17;0.25;4.56;262.62;261.85;261.49;0.067;0.569;0.929;Climatiseur1
2019-08-03T13:38:44.846Z;-9.84;40.41;1097.04;-9.84;71.90;1185.73;0.20;0.27;4.54;262.74;262.47;261.38;0.169;0.556;0.925;Climatiseur1
2019-08-03T13:38:46.905Z;-4.60;39.39;1102.70;-4.60;65.62;1189.20;0.18;0.25;4.55;261.38;263.11;261.30;0.085;0.594;0.927;Climatiseur1
2019-08-03T13:38:48.959Z;-7.51;38.07;1113.53;-7.51;69.98;1198.74;0.17;0.27;4.56;261.37;262.19;263.00;0.157;0.543;0.928;Climatiseur1
2019-08-03T13:38:51.010Z;-7.36;34.98;1110.72;-7.36;60.84;1194.84;0.18;0.23;4.55;262.13;261.26;262.69;0.145;0.559;0.929;Climatiseur1
2019-08-03T13:38:53.064Z;-2.81;37.69;1105.28;-2.81;66.71;1188.21;0.19;0.26;4.54;262.53;261.23;261.75;0.040;0.555;0.930;Climatiseur1
2019-08-03T13:38:55.119Z;-6.74;36.80;1095.08;-6.74;60.93;1182.49;0.22;0.23;4.53;262.28;262.77;261.16;0.106;0.591;0.926;Climatiseur1
2019-08-03T13:38:57.173Z;-4.85;37.52;1108.47;-4.85;68.61;1192.58;0.19;0.26;4.55;261.55;262.96;262.20;0.081;0.539;0.929;Climatiseur1
2019-08-03T13:38:59.228Z;-5.59;37.34;1118.39;-5.59;65.61;1202.96;0.18;0.25;4.58;261.50;261.75;262.85;0.107;0.564;0.929;Climatiseur1
2019-08-03T13:39:01.283Z;-7.74;39.69;1109.28;-7.74;68.39;1192.03;0.17;0.26;4.54;261.98;261.07;262.46;0.161;0.570;0.930;Climatiseur1
2019-08-03T13:39:03.337Z;-5.45;37.35;1106.90;-5.45;62.33;1190.63;0.17;0.24;4.55;262.98;261.84;261.40;0.112;0.594;0.929;Climatiseur1
2019-08-03T13:39:05.392Z;-3.91;37.07;1099.84;-3.91;64.58;1187.13;0.18;0.25;4.54;261.64;262.49;261.43;0.064;0.573;0.926;Climatiseur1
2019-08-03T13:39:07.446Z;-8.28;35.75;1108.27;-8.28;64.12;1192.64;0.16;0.24;4.54;260.95;262.43;262.54;0.196;0.546;0.929;Climatiseur1
2019-08-03T13:39:09.502Z;-7.26;36.74;1105.91;-7.26;63.97;1189.80;0.18;0.25;4.54;262.39;260.86;261.91;0.149;0.563;0.929;Climatiseur1
2019-08-03T13:39:11.556Z;-7.49;39.22;1096.80;-7.49;62.94;1180.96;0.20;0.24;4.52;262.36;262.67;261.16;0.137;0.620;0.928;Climatiseur1
2019-08-03T13:39:13.609Z;-5.60;40.82;1104.39;-5.60;67.43;1189.34;0.17;0.26;4.54;261.08;262.26;262.11;0.113;0.593;0.928;Climatiseur1
2019-08-03T13:39:15.663Z;-8.44;36.65;1109.70;-8.44;64.97;1192.67;0.19;0.25;4.55;261.82;261.14;262.10;0.158;0.554;0.930;Climatiseur1
2019-08-03T13:39:17.719Z;-6.09;36.39;1099.27;-6.09;62.13;1184.50;0.17;0.24;4.53;262.56;262.36;261.25;0.132;0.579;0.928;Climatiseur1
2019-08-03T13:39:19.772Z;-7.92;37.39;1100.87;-7.92;63.53;1184.51;0.18;0.24;4.52;261.27;262.45;261.92;0.149;0.582;0.929;Climatiseur1
2019-08-03T13:39:21.828Z;-6.72;35.91;1115.21;-6.72;63.02;1199.13;0.20;0.24;4.56;261.65;261.19;262.86;0.113;0.555;0.930;Climatiseur1
2019-08-03T13:39:23.883Z;-7.61;35.24;1113.09;-7.61;68.88;1198.14;0.19;0.26;4.57;262.75;261.19;262.24;0.138;0.508;0.929;Climatiseur1
2019-08-03T13:39:25.938Z;-8.62;37.31;1099.24;-8.62;61.81;1185.22;0.20;0.24;4.54;262.18;261.96;260.92;0.152;0.599;0.927;Climatiseur1
2019-08-03T13:39:27.992Z;-2.60;42.58;1107.91;-2.60;84.83;1194.03;0.25;0.32;4.55;260.94;262.17;262.30;0.031;0.495;0.927;Climatiseur1
2019-08-03T13:39:30.047Z;-5.91;36.07;1110.10;-5.91;61.61;1194.84;0.18;0.24;4.55;261.77;260.96;262.51;0.108;0.584;0.929;Climatiseur1
2019-08-03T13:39:32.102Z;-10.41;40.79;1104.86;-10.41;72.80;1188.89;0.19;0.28;4.55;262.75;261.16;261.38;0.197;0.549;0.929;Climatiseur1
2019-08-03T13:39:34.156Z;-7.26;36.37;1104.72;-7.26;66.77;1189.93;0.18;0.25;4.55;262.01;263.05;261.27;0.149;0.539;0.928;Climatiseur1
2019-08-03T13:39:36.214Z;-8.57;36.95;1112.63;-8.57;66.43;1196.01;0.19;0.25;4.56;261.27;261.92;262.39;0.160;0.542;0.930;Climatiseur1
2019-08-03T13:39:38.266Z;-6.23;37.67;1111.32;-6.23;63.95;1196.35;0.14;0.24;4.56;262.42;261.39;262.60;0.159;0.579;0.929;Climatiseur1
2019-08-03T13:39:40.320Z;-5.39;40.07;1099.32;-5.39;65.75;1184.03;0.16;0.25;4.53;262.96;262.06;261.45;0.117;0.608;0.928;Climatiseur1
2019-08-03T13:39:42.379Z;-2.02;39.26;1103.85;-2.02;64.87;1189.73;0.16;0.25;4.55;261.78;262.89;261.59;0.049;0.601;0.927;Climatiseur1
2019-08-03T13:39:44.433Z;-5.10;34.99;1105.54;-5.10;65.42;1189.39;0.19;0.25;4.53;261.24;262.26;262.72;0.099;0.520;0.929;Climatiseur1
2019-08-03T13:39:46.485Z;-5.66;36.98;1109.76;-5.66;65.40;1194.37;0.17;0.25;4.55;262.31;261.30;262.37;0.112;0.550;0.929;Climatiseur1
2019-08-03T13:39:48.541Z;-4.97;39.86;1100.45;-4.97;69.50;1186.04;0.19;0.27;4.53;262.64;261.96;261.58;0.082;0.561;0.927;Climatiseur1
2019-08-03T13:39:50.596Z;-7.43;35.45;1099.40;-7.43;68.61;1185.33;0.20;0.26;4.54;261.73;262.95;261.27;0.137;0.510;0.927;Climatiseur1
2019-08-03T13:39:52.649Z;-9.77;34.47;1112.87;-9.77;64.17;1197.20;0.19;0.24;4.56;261.31;261.94;262.69;0.184;0.530;0.929;Climatiseur1
2019-08-03T13:39:54.703Z;-5.91;37.76;1107.06;-5.91;71.85;1190.97;0.19;0.27;4.54;262.68;261.30;262.51;0.100;0.515;0.929;Climatiseur1
2019-08-03T13:39:56.759Z;-11.94;37.60;1096.03;-11.94;64.61;1181.08;0.21;0.25;4.52;262.68;261.79;261.39;0.203;0.573;0.928;Climatiseur1
2019-08-03T13:39:58.813Z;-6.02;36.03;1098.19;-6.02;68.01;1186.32;0.18;0.26;4.54;262.47;262.90;261.17;0.125;0.529;0.926;Climatiseur1
2019-08-03T13:40:00.867Z;-3.10;39.87;1110.75;-3.10;66.06;1195.48;0.15;0.25;4.55;261.63;262.54;262.57;0.076;0.590;0.928;Climatiseur1
2019-08-03T13:40:02.922Z;-7.41;39.40;1107.09;-7.41;64.23;1190.61;0.17;0.25;4.54;262.37;261.38;262.26;0.156;0.607;0.930;Climatiseur1
2019-08-03T13:40:04.977Z;-8.47;39.14;1105.95;-8.47;68.99;1189.62;0.22;0.26;4.55;262.97;261.69;261.64;0.141;0.565;0.929;Climatiseur1
2019-08-03T13:40:07.032Z;-7.63;39.99;1102.99;-7.63;70.97;1189.86;0.16;0.27;4.55;262.29;263.04;261.43;0.169;0.550;0.926;Climatiseur1
2019-08-03T13:40:09.087Z;-7.07;33.91;1100.49;-7.07;57.71;1186.77;0.18;0.22;4.53;261.54;262.99;262.22;0.152;0.572;0.927;Climatiseur1
2019-08-03T13:40:11.142Z;-5.35;42.36;1105.61;-5.35;68.77;1192.17;0.20;0.26;4.54;261.59;261.98;262.84;0.098;0.611;0.927;Climatiseur1
2019-08-03T13:40:13.196Z;-5.45;39.09;1105.96;-5.45;72.33;1189.56;0.18;0.28;4.53;262.81;261.62;262.31;0.108;0.539;0.929;Climatiseur1
2019-08-03T13:40:15.252Z;-4.99;33.22;1096.61;-4.99;67.30;1183.17;0.16;0.26;4.53;261.96;262.81;260.97;0.096;0.490;0.926;Climatiseur1
2019-08-03T13:40:17.306Z;-5.20;40.27;1114.75;-5.20;67.18;1197.33;0.17;0.26;4.56;261.45;262.48;262.82;0.109;0.595;0.930;Climatiseur1
2019-08-03T13:40:19.361Z;-8.16;38.79;1112.70;-8.16;62.30;1196.31;0.19;0.24;4.55;262.27;261.23;262.73;0.164;0.610;0.930;Climatiseur1
2019-08-03T13:40:21.415Z;-5.56;37.70;1101.18;-5.56;64.97;1185.42;0.17;0.25;4.54;262.72;262.13;261.38;0.110;0.569;0.929;Climatiseur1
2019-08-03T13:40:23.471Z;-5.96;39.51;1110.23;-5.96;62.45;1195.17;0.23;0.24;4.56;261.81;263.16;262.31;0.082;0.624;0.929;Climatiseur1
2019-08-03T13:40:25.525Z;-6.94;37.79;1117.43;-6.94;65.38;1201.04;0.18;0.25;4.57;261.90;261.75;262.71;0.127;0.566;0.930;Climatiseur1
2019-08-03T13:40:27.580Z;-5.63;32.82;1110.44;-5.63;63.03;1196.49;0.24;0.24;4.56;262.61;261.53;262.20;0.079;0.508;0.928;Climatiseur1
2019-08-03T13:40:29.638Z;-4.73;34.80;1095.47;-4.73;60.63;1181.13;0.18;0.23;4.52;262.50;262.40;261.34;0.085;0.561;0.927;Climatiseur1
2019-08-03T13:40:31.690Z;-3.29;38.62;1105.19;-3.29;65.35;1187.04;0.18;0.25;4.52;261.25;262.09;262.39;0.065;0.582;0.931;Climatiseur1
2019-08-03T13:40:33.748Z;-7.62;38.08;1107.54;-7.62;66.35;1190.80;0.17;0.25;4.53;262.50;261.28;262.71;0.154;0.573;0.930;Climatiseur1
2019-08-03T13:40:35.799Z;-8.03;40.51;1104.74;-8.03;66.12;1187.88;0.18;0.25;4.54;262.76;261.63;261.67;0.166;0.605;0.929;Climatiseur1
2019-08-03T13:40:37.854Z;-6.12;40.50;1095.12;-6.12;65.83;1182.54;0.20;0.25;4.52;262.42;263.13;261.36;0.114;0.608;0.926;Climatiseur1
2019-08-03T13:40:39.913Z;-4.39;38.10;1108.98;-4.39;65.63;1192.81;0.16;0.25;4.54;261.53;262.36;262.57;0.098;0.579;0.929;Climatiseur1
2019-08-03T13:40:41.963Z;-4.08;35.24;1114.75;-4.08;64.27;1201.36;0.18;0.25;4.58;261.40;261.35;262.58;0.084;0.545;0.927;Climatiseur1
2019-08-03T13:40:44.019Z;-6.47;36.91;1106.84;-6.47;67.36;1190.56;0.17;0.26;4.55;262.97;261.76;261.81;0.138;0.534;0.929;Climatiseur1
2019-08-03T13:40:46.074Z;-5.32;41.18;1093.38;-5.32;65.89;1180.10;0.19;0.25;4.52;262.24;262.60;261.20;0.098;0.622;0.926;Climatiseur1
2019-08-03T13:40:48.128Z;-5.93;35.19;1107.21;-5.93;63.45;1190.43;0.17;0.24;4.54;261.52;262.52;262.25;0.111;0.552;0.930;Climatiseur1
2019-08-03T13:40:50.185Z;-1.84;35.97;1109.67;-1.84;64.39;1194.16;0.17;0.25;4.54;261.46;261.61;262.80;0.023;0.544;0.929;Climatiseur1
2019-08-03T13:40:52.239Z;-7.24;36.52;1104.65;-7.24;65.19;1188.94;0.17;0.25;4.54;262.61;261.15;261.81;0.160;0.552;0.929;Climatiseur1
2019-08-03T13:40:54.295Z;-6.79;38.93;1092.03;-6.79;69.93;1178.70;0.19;0.27;4.51;262.42;262.42;261.15;0.123;0.543;0.926;Climatiseur1
2019-08-03T13:40:56.348Z;-9.80;37.37;1099.45;-9.80;66.09;1184.39;0.19;0.25;4.52;261.51;262.82;261.91;0.180;0.560;0.928;Climatiseur1
2019-08-03T13:40:58.402Z;-11.87;42.08;1106.05;-11.87;69.51;1191.04;0.20;0.27;4.53;261.88;261.70;262.77;0.208;0.604;0.929;Climatiseur1
2019-08-03T13:41:00.458Z;-8.19;40.51;1103.13;-8.19;69.36;1187.99;0.18;0.27;4.53;262.60;260.97;262.06;0.168;0.577;0.928;Climatiseur1
2019-08-03T13:41:02.512Z;-7.48;35.62;1097.84;-7.48;63.20;1182.60;0.17;0.24;4.53;262.59;262.68;261.28;0.156;0.554;0.928;Climatiseur1
2019-08-03T13:41:04.567Z;-6.33;37.74;1103.42;-6.33;62.31;1186.62;0.16;0.24;4.53;260.98;262.70;261.93;0.140;0.594;0.930;Climatiseur1
2019-08-03T13:41:06.623Z;-5.70;38.19;1109.05;-5.70;64.98;1193.42;0.19;0.25;4.54;261.30;261.51;262.85;0.103;0.585;0.929;Climatiseur1
2019-08-03T13:41:08.678Z;-7.83;40.92;1105.44;-7.83;60.92;1191.05;0.17;0.23;4.54;262.80;261.52;262.38;0.160;0.657;0.928;Climatiseur1
2019-08-03T13:41:10.732Z;-3.79;40.96;1092.67;-3.79;66.74;1179.64;0.17;0.25;4.52;262.20;262.34;261.22;0.066;0.599;0.926;Climatiseur1
2019-08-03T13:41:12.787Z;-5.35;34.81;1099.44;-5.35;64.48;1185.48;0.19;0.25;4.53;261.21;262.23;261.91;0.101;0.527;0.927;Climatiseur1
2019-08-03T13:41:14.841Z;-8.24;35.77;1105.46;-8.24;68.00;1191.94;0.19;0.26;4.55;261.60;261.16;262.16;0.159;0.515;0.927;Climatiseur1
2019-08-03T13:41:16.895Z;-7.57;35.30;1102.97;-7.57;66.36;1186.31;0.16;0.25;4.53;262.61;261.70;261.61;0.162;0.527;0.929;Climatiseur1
2019-08-03T13:41:18.949Z;-2.46;42.69;1098.15;-2.46;66.09;1183.38;0.19;0.25;4.53;261.65;262.93;261.47;0.040;0.635;0.928;Climatiseur1
2019-08-03T13:41:21.004Z;-4.05;36.39;1105.64;-4.05;62.95;1191.13;0.17;0.24;4.54;261.33;261.61;262.41;0.089;0.572;0.928;Climatiseur1
2019-08-03T13:41:23.063Z;-9.20;37.14;1104.22;-9.20;63.01;1188.26;0.16;0.24;4.54;262.66;261.40;261.91;0.210;0.587;0.929;Climatiseur1
2019-08-03T13:41:25.114Z;-5.59;39.35;1100.12;-5.59;74.54;1186.93;0.19;0.28;4.55;262.42;262.17;261.07;0.099;0.523;0.927;Climatiseur1
2019-08-03T13:41:27.171Z;-4.04;39.26;1107.87;-4.04;76.81;1193.38;0.18;0.29;4.56;261.01;262.25;261.93;0.087;0.508;0.928;Climatiseur1
2019-08-03T13:41:29.222Z;-5.26;33.94;1111.45;-5.26;62.20;1195.25;0.19;0.24;4.55;262.35;261.24;262.70;0.103;0.531;0.930;Climatiseur1
2019-08-03T13:41:31.277Z;-6.04;35.08;1101.37;-6.04;67.67;1187.26;0.15;0.26;4.54;262.66;261.23;261.52;0.150;0.517;0.927;Climatiseur1
2019-08-03T13:41:33.331Z;-8.81;37.83;1096.62;-8.81;70.20;1184.27;0.20;0.27;4.54;261.93;262.39;260.61;0.155;0.527;0.925;Climatiseur1
2019-08-03T13:41:35.386Z;-6.18;36.56;1108.59;-6.18;82.86;1194.30;0.16;0.32;4.56;261.26;262.20;262.10;0.148;0.434;0.928;Climatiseur1
2019-08-03T13:41:37.440Z;-7.06;36.58;1113.13;-7.06;59.00;1198.58;0.19;0.23;4.57;262.12;261.29;262.17;0.141;0.610;0.929;Climatiseur1
2019-08-03T13:41:39.495Z;-4.80;40.13;1102.34;-4.80;67.10;1184.96;0.18;0.26;4.53;262.90;261.77;261.60;0.084;0.596;0.930;Climatiseur1
2019-08-03T13:41:41.551Z;-6.33;42.31;1097.87;-6.33;65.31;1183.21;0.20;0.25;4.52;261.19;262.27;261.68;0.118;0.643;0.927;Climatiseur1
2019-08-03T13:41:43.605Z;-8.40;37.66;1107.92;-8.40;66.91;1192.87;0.18;0.26;4.54;261.53;261.67;262.82;0.171;0.553;0.928;Climatiseur1
2019-08-03T13:41:45.659Z;-5.37;34.29;1109.99;-5.37;66.88;1195.03;0.20;0.26;4.56;262.91;261.34;262.28;0.095;0.508;0.928;Climatiseur1
2019-08-03T13:41:47.714Z;-9.18;41.41;1097.27;-9.18;63.70;1184.28;0.18;0.24;4.54;262.59;262.21;261.13;0.193;0.644;0.926;Climatiseur1
2019-08-03T13:41:49.773Z;-12.67;37.93;1104.19;-12.67;68.44;1190.44;0.20;0.26;4.55;261.26;262.60;261.81;0.232;0.541;0.927;Climatiseur1
2019-08-03T13:41:51.824Z;-6.33;40.26;1113.20;-6.33;67.49;1197.66;0.19;0.26;4.56;261.38;261.84;262.53;0.124;0.593;0.929;Climatiseur1
2019-08-03T13:41:53.878Z;-5.80;41.36;1111.93;-5.80;66.02;1193.98;0.20;0.25;4.55;262.86;261.24;262.43;0.095;0.621;0.931;Climatiseur1
2019-08-03T13:41:55.935Z;-9.62;38.66;1100.91;-9.62;65.84;1185.71;0.19;0.25;4.54;262.62;262.18;261.04;0.180;0.577;0.928;Climatiseur1
2019-08-03T13:41:57.989Z;-7.87;39.97;1105.17;-7.87;60.49;1191.73;0.18;0.23;4.55;261.48;262.98;261.71;0.146;0.645;0.927;Climatiseur1
2019-08-03T13:42:00.043Z;-9.36;40.75;1117.56;-9.36;69.01;1199.65;0.18;0.26;4.57;261.72;262.00;262.73;0.193;0.580;0.931;Climatiseur1
2019-08-03T13:42:02.098Z;-10.72;40.44;1106.53;-10.72;64.07;1191.26;0.20;0.25;4.54;262.66;261.20;262.49;0.195;0.624;0.928;Climatiseur1
2019-08-03T13:42:04.153Z;-5.29;37.73;1108.73;-5.29;64.27;1192.59;0.20;0.25;4.55;262.67;261.95;261.88;0.094;0.576;0.929;Climatiseur1
2019-08-03T13:42:06.208Z;-8.88;38.76;1101.22;-8.88;68.38;1185.96;0.20;0.26;4.54;262.29;262.48;261.45;0.153;0.556;0.928;Climatiseur1
2019-08-03T13:42:08.263Z;-7.04;43.71;1112.39;-7.04;70.43;1196.60;0.20;0.27;4.56;261.41;262.74;262.40;0.133;0.611;0.929;Climatiseur1
2019-08-03T13:42:10.319Z;-5.26;36.96;1114.92;-5.26;62.45;1200.83;0.17;0.24;4.57;261.70;261.46;262.78;0.111;0.576;0.928;Climatiseur1
2019-08-03T13:42:12.372Z;-5.38;37.06;1105.29;-5.38;65.86;1187.68;0.22;0.25;4.54;262.72;261.24;261.67;0.086;0.562;0.930;Climatiseur1
2019-08-03T13:42:14.428Z;-6.47;40.46;1102.83;-6.47;68.13;1187.15;0.21;0.26;4.54;262.12;263.03;261.50;0.108;0.587;0.928;Climatiseur1
2019-08-03T13:42:16.482Z;-5.24;38.88;1115.53;-5.24;66.92;1200.10;0.19;0.26;4.56;261.22;262.14;262.99;0.100;0.568;0.929;Climatiseur1
2019-08-03T13:42:18.536Z;-9.17;40.76;1115.83;-9.17;69.95;1201.21;0.19;0.27;4.58;262.46;261.17;262.30;0.177;0.572;0.928;Climatiseur1
2019-08-03T13:42:20.591Z;-6.19;40.40;1096.26;-6.19;68.96;1183.10;0.18;0.26;4.53;262.90;262.60;261.34;0.128;0.580;0.926;Climatiseur1
2019-08-03T13:42:22.646Z;-4.27;34.20;1105.47;-4.27;60.42;1189.97;0.17;0.23;4.55;261.65;262.73;261.72;0.092;0.563;0.929;Climatiseur1
2019-08-03T13:42:24.702Z;-6.04;38.60;1112.40;-6.04;70.17;1196.61;0.20;0.27;4.55;261.21;262.02;262.76;0.117;0.542;0.929;Climatiseur1
2019-08-03T13:42:26.756Z;-3.57;36.46;1111.91;-3.57;62.98;1195.10;0.19;0.24;4.56;261.76;261.40;262.35;0.061;0.572;0.930;Climatiseur1
2019-08-03T13:42:28.811Z;-6.17;34.28;1106.39;-6.17;62.74;1191.55;0.19;0.24;4.55;262.80;262.36;261.85;0.118;0.542;0.928;Climatiseur1
2019-08-03T13:42:30.866Z;-6.98;34.19;1097.62;-6.98;63.61;1184.26;0.19;0.24;4.53;261.77;262.68;261.43;0.121;0.535;0.926;Climatiseur1
2019-08-03T13:42:32.921Z;-5.53;35.02;1109.48;-5.53;65.12;1194.48;0.17;0.25;4.55;261.30;262.43;262.78;0.116;0.537;0.928;Climatiseur1
2019-08-03T13:42:34.976Z;-1.72;40.42;1109.79;-1.72;61.86;1193.19;0.18;0.24;4.54;262.24;261.39;262.62;0.021;0.647;0.929;Climatiseur1
2019-08-03T13:42:37.030Z;-7.59;39.15;1102.18;-7.59;67.26;1186.70;0.18;0.26;4.54;262.77;261.61;261.22;0.150;0.580;0.929;Climatiseur1
2019-08-03T13:42:39.086Z;-6.18;38.88;1096.74;-6.18;69.50;1182.27;0.18;0.26;4.53;262.08;262.88;261.15;0.124;0.547;0.927;Climatiseur1
2019-08-03T13:42:41.140Z;-5.37;38.36;1111.19;-5.37;67.72;1195.62;0.18;0.26;4.56;261.53;262.40;262.12;0.104;0.561;0.929;Climatiseur1
2019-08-03T13:42:43.195Z;-4.47;39.99;1109.41;-4.47;65.29;1194.96;0.19;0.25;4.55;262.45;261.29;262.36;0.082;0.597;0.928;Climatiseur1
2019-08-03T13:42:45.251Z;-2.78;39.12;1099.84;-2.78;66.27;1183.66;0.18;0.25;4.53;262.62;261.47;261.56;0.042;0.589;0.928;Climatiseur1
2019-08-03T13:42:47.305Z;-8.52;41.08;1096.87;-8.52;69.56;1182.91;0.23;0.26;4.52;261.95;262.83;261.50;0.133;0.589;0.927;Climatiseur1
2019-08-03T13:42:49.361Z;-3.57;38.04;1110.12;-3.57;67.38;1194.83;0.16;0.26;4.55;260.99;262.37;262.58;0.072;0.564;0.929;Climatiseur1
2019-08-03T13:42:51.414Z;-6.52;41.43;1106.21;-6.52;66.71;1190.37;0.18;0.26;4.53;261.59;261.31;262.68;0.126;0.615;0.929;Climatiseur1
2019-08-03T13:42:53.470Z;-5.39;36.93;1104.21;-5.39;63.59;1188.21;0.16;0.24;4.53;263.12;261.37;262.22;0.118;0.566;0.929;Climatiseur1
2019-08-03T13:42:55.525Z;-4.09;37.70;1095.85;-4.09;68.51;1182.81;0.16;0.26;4.52;262.70;262.29;261.62;0.092;0.540;0.926;Climatiseur1
2019-08-03T13:42:57.579Z;-3.80;39.73;1094.38;-3.80;67.33;1179.59;0.17;0.26;4.51;261.88;262.86;261.49;0.068;0.579;0.927;Climatiseur1
2019-08-03T13:42:59.635Z;-8.87;38.66;1106.08;-8.87;66.78;1189.47;0.20;0.25;4.53;261.48;262.33;262.74;0.156;0.569;0.930;Climatiseur1
2019-08-03T13:43:01.689Z;-9.76;36.63;1102.40;-9.76;66.22;1186.56;0.19;0.25;4.51;262.25;261.26;262.89;0.179;0.544;0.929;Climatiseur1
2019-08-03T13:43:03.744Z;-12.60;38.19;1103.95;-12.60;71.66;1187.69;0.20;0.27;4.54;262.90;261.60;261.71;0.227;0.530;0.929;Climatiseur1
2019-08-03T13:43:05.800Z;-8.19;40.45;1101.04;-8.19;66.30;1186.87;0.17;0.25;4.54;262.49;262.61;261.49;0.179;0.603;0.928;Climatiseur1
2019-08-03T13:43:07.854Z;-8.80;40.04;1103.55;-8.80;64.66;1189.20;0.19;0.25;4.54;261.64;262.75;261.88;0.158;0.619;0.928;Climatiseur1
2019-08-03T13:43:09.909Z;-2.33;39.00;1105.65;-2.33;66.88;1190.51;0.17;0.26;4.52;261.68;261.66;263.13;0.046;0.568;0.928;Climatiseur1
2019-08-03T13:43:11.963Z;-5.30;41.61;1101.35;-5.30;68.56;1184.25;0.19;0.26;4.51;262.72;261.59;262.61;0.098;0.598;0.930;Climatiseur1
2019-08-03T13:43:14.017Z;-7.41;36.53;1096.01;-7.41;64.88;1181.79;0.19;0.25;4.52;262.49;262.14;261.65;0.143;0.555;0.927;Climatiseur1
2019-08-03T13:43:16.072Z;-6.47;37.82;1104.45;-6.47;67.12;1188.38;0.17;0.26;4.53;261.47;262.68;262.35;0.134;0.551;0.929;Climatiseur1
2019-08-03T13:43:18.127Z;-10.04;33.13;1111.46;-10.04;63.46;1197.54;0.18;0.24;4.55;261.82;261.55;262.93;0.216;0.520;0.928;Climatiseur1
2019-08-03T13:43:20.181Z;-6.18;33.77;1100.75;-6.18;61.64;1184.51;0.19;0.24;4.52;262.81;261.12;262.21;0.118;0.535;0.929;Climatiseur1
2019-08-03T13:43:22.236Z;-9.70;38.19;1095.83;-9.70;70.64;1182.97;0.19;0.27;4.53;262.73;262.37;261.37;0.181;0.538;0.926;Climatiseur1
2019-08-03T13:43:24.295Z;-7.18;35.51;1104.34;-7.18;61.93;1188.15;0.19;0.24;4.54;261.52;262.98;261.99;0.141;0.565;0.929;Climatiseur1
2019-08-03T13:43:26.348Z;-7.45;39.58;1113.38;-7.45;66.92;1197.21;0.21;0.26;4.56;262.01;261.98;262.81;0.125;0.583;0.930;Climatiseur1
2019-08-03T13:43:28.402Z;-6.35;40.96;1104.20;-6.35;80.57;1188.40;0.22;0.31;4.54;262.66;261.62;261.78;0.102;0.496;0.929;Climatiseur1
2019-08-03T13:43:30.459Z;-7.01;43.41;1095.72;-7.01;69.15;1182.50;0.17;0.26;4.53;262.19;262.52;261.31;0.153;0.622;0.926;Climatiseur1
2019-08-03T13:43:32.510Z;-6.55;43.45;1095.45;-6.55;80.45;1181.56;0.19;0.31;4.51;261.16;262.80;261.84;0.120;0.534;0.927;Climatiseur1
2019-08-03T13:43:34.564Z;-7.64;36.08;1107.44;-7.64;64.52;1190.64;0.21;0.25;4.53;261.44;261.61;262.75;0.130;0.558;0.930;Climatiseur1
2019-08-03T13:43:36.619Z;-6.37;40.74;1105.00;-6.37;65.83;1187.77;0.21;0.25;4.53;262.81;261.54;262.21;0.109;0.608;0.930;Climatiseur1
2019-08-03T13:43:38.674Z;-5.70;39.70;1092.89;-5.70;67.16;1177.40;0.18;0.26;4.51;262.19;262.70;261.32;0.108;0.581;0.927;Climatiseur1
2019-08-03T13:43:40.728Z;-4.48;38.93;1102.80;-4.48;66.07;1188.76;0.17;0.25;4.54;261.64;262.74;261.90;0.092;0.575;0.927;Climatiseur1
2019-08-03T13:43:42.787Z;-3.01;37.99;1111.85;-3.01;62.67;1196.60;0.19;0.24;4.56;261.39;261.58;262.68;0.062;0.590;0.928;Climatiseur1
